User_ID,Username,Email,Signup_Date,Country,Age,Gender,Device_Type,Game_Title,Total_Play_Sessions,Avg_Session_Duration_Min,Total_Hours_Played,In_Game_Purchases_Count,Total_Revenue_USD,Last_Login,Subscription_Tier,Referral_Source,Preferred_Game_Mode,Rank_Tier,Achievement_Score
63b09475-2cdb-470e-a025-3afa65b0c062,Vanessaortega,Gilbertabigail@travis-lopez.com,13-08-2023,Falkland islands (malvinas),49,Other,Mobile,Mysticwar,26,45.07,121.71,7,23.67,25-04-2025,Platinum,Organic,Solo,Platinum,3325
Dd04323f-d5c5-4190-b0bd-e516c8d38d51,Rsmith,Perezpatrick@yahoo.com,09-11-2023,Fiji,18,Female,Console,Mysticwar,21,22.23,45.63,3,25.88,21-05-2025,Free,Social media,Co-op,Gold,303
5ca6d08a-0578-4b01-ab69-05c5e1151711,Lorifigueroa,Crawfordjose@barton-martinez.com,20-11-2023,Congo,13,Other,Mobile,Questraid,20,7.53,121.76,8,57.49,24-04-2025,Gold,Friend,Solo,Bronze,4947
7e2ff14e-a478-48fc-b802-26d0163cd340,Dana45,Oscar78@mendoza-mack.info,16-02-2025,Japan,29,Male,Pc,Questraid,20,33.93,109.08,9,8.23,08-05-2025,Free,Organic,Multiplayer,Silver,9560
F2d11ba7-b61a-43fa-8bea-92d8ce85b4f5,Thammond,Abradley@daniels-smith.biz,04-04-2024,Lithuania,34,Male,Console,Speedrun,21,17.35,94.09,7,3.21,24-04-2025,Free,Organic,Solo,Platinum,8429
A1d002e8-4dca-4381-ae8d-159e07f9cb47,Donaldlambert,Acarson@harper-barker.com,07-07-2023,Reunion,35,Male,Pc,Battlezone,29,30.3,119.45,4,1.2,14-05-2025,Gold,Organic,Multiplayer,Gold,1995
B84dfebf-84e4-45dd-af1f-428c4860b969,Dreid,Washingtonmonica@gmail.com,04-08-2023,Nicaragua,18,Other,Pc,Battlezone,14,34.88,147.04,4,24.71,23-04-2025,Platinum,Social media,Multiplayer,Platinum,5491
A4680cfe-0c86-4d50-9c31-07d62cfa36e0,Johnsonsharon,Zmorris@hotmail.com,20-08-2024,Niue,31,Male,Pc,Battlezone,28,27.56,117.01,7,69.34,06-05-2025,Platinum,Friend,Co-op,Diamond,2553
A5efe953-50c8-46df-a480-5e2685ed9b6c,Narnold,Oconnellbrian@hotmail.com,17-03-2025,Fiji,42,Male,Pc,Questraid,19,38.05,72.09,3,33.28,18-05-2025,Silver,Social media,Multiplayer,Gold,5339
190a6cba-30c0-4c77-8bd8-5d886eaeb7e4,Allenkaren,Oblankenship@taylor.com,10-05-2025,Anguilla,23,Female,Mobile,Battlezone,16,35.38,45.85,1,73.44,17-05-2025,Free,Ads,Multiplayer,Bronze,8522
Dd098626-a4e4-4804-b112-280c534e57a2,Lturner,Zachary18@robinson-anderson.com,12-05-2024,Jersey,29,Other,Mobile,Speedrun,23,22.53,157.18,7,3.3,03-05-2025,Silver,Organic,Multiplayer,Platinum,7889
Ca59dbaf-464d-43d8-b19e-e83fa7a9f45d,Pittsbrittney,Fernandezmikayla@day-hardin.com,10-11-2024,Saudi arabia,41,Male,Pc,Mysticwar,20,17.68,110.94,0,4,15-05-2025,Free,Friend,Co-op,Silver,4900
B3ef671f-03c1-4294-8729-1514f421fa97,Gcurry,Harrisdiane@chang.com,25-12-2023,Gibraltar,31,Male,Console,Speedrun,23,27.16,128.3,3,11.37,24-04-2025,Silver,Social media,Multiplayer,Bronze,4674
4a627c44-63b0-40d1-98a0-17fd495d2b4a,Hernandezkristen,Henryandrew@chavez-munoz.com,30-08-2023,Sierra leone,24,Other,Console,Speedrun,14,33.12,104.98,2,62.62,26-04-2025,Silver,Friend,Co-op,Gold,1183
1b2d52be-0776-4e37-ba9a-78fa24b5dd2e,Mccormicksamuel,Zmccall@cross.com,08-12-2024,Iceland,33,Other,Console,Mysticwar,17,29.3,129.79,6,0.72,14-05-2025,Gold,Friend,Co-op,Diamond,8122
1256dcbf-78df-471f-909d-9020b9f1e9a4,John83,Bishopian@gmail.com,09-05-2024,Haiti,27,Other,Console,Mysticwar,22,29.18,112.89,4,82.31,14-05-2025,Platinum,Social media,Solo,Platinum,3075
3841dbfe-5e28-4b90-857d-7e5fa1136375,Edwardsdavid,Anthony88@hotmail.com,28-03-2025,Guinea,42,Male,Mobile,Questraid,21,40.56,148.19,9,33.8,03-05-2025,Free,Organic,Co-op,Gold,1679
C00432a2-63ed-4d79-a386-d4831c01d523,Roseanthony,Shelby95@yahoo.com,02-08-2024,Cambodia,13,Female,Mobile,Questraid,19,19.84,18.44,6,13.42,02-05-2025,Platinum,Organic,Co-op,Diamond,5927
9494d977-c555-42a5-8ef2-a61592c80ab4,Randyshaw,Courtney48@nguyen-oliver.com,13-11-2024,Sudan,29,Female,Pc,Speedrun,23,32.73,127.31,4,5.52,07-05-2025,Gold,Ads,Multiplayer,Diamond,9126
Cf79fda5-93ab-4b9e-b82d-0863b88f836d,Ssmith,Hallanthony@kennedy.net,16-05-2024,United states virgin islands,42,Other,Console,Questraid,16,26.04,24.86,4,89.01,10-05-2025,Gold,Social media,Co-op,Diamond,1058
B3f9e637-5f6d-4e01-b88a-5b515132dae6,Medinajeff,Darlene73@gmail.com,10-01-2025,Australia,33,Male,Pc,Mysticwar,22,35.63,131.5,4,71.43,23-04-2025,Silver,Ads,Co-op,Platinum,5240
4b8e328b-7c77-4741-9ae6-b2b80cb898b9,Gomezpaige,Piercemeredith@yahoo.com,19-08-2023,Tonga,40,Male,Mobile,Speedrun,25,38.38,86.16,5,1.62,14-05-2025,Silver,Ads,Co-op,Gold,9608
085dec0a-085f-43a2-a504-2b7769c18edd,Susan81,Bruceandrea@poole.com,26-11-2024,Heard island and mcdonald islands,32,Female,Console,Mysticwar,21,29.17,76.22,5,39.77,25-04-2025,Gold,Friend,Co-op,Diamond,5024
C677148f-a048-42dd-bcee-ded493946e4a,Xbeck,Wroach@gmail.com,21-01-2025,Jersey,31,Other,Console,Speedrun,28,56.58,97.24,2,18.39,21-05-2025,Platinum,Ads,Multiplayer,Platinum,4169
9f14bbb7-bd48-4d07-bc30-6d122ba31798,Patriciadavis,Wagnerjonathan@ortiz.com,13-05-2025,Croatia,36,Other,Console,Mysticwar,14,28.34,144.79,4,10.18,21-05-2025,Platinum,Friend,Co-op,Bronze,4760
8851a577-decd-4ad7-bbe9-8c609cf25b75,Leslie26,Rgilmore@hotmail.com,10-12-2024,Guyana,23,Other,Mobile,Questraid,23,22.39,89.15,5,41.61,25-04-2025,Silver,Social media,Solo,Silver,2511
056c0f56-e88d-4889-9175-8d0a69862e3c,Alexisharper,Scottmiguel@blackburn.net,06-09-2024,Jersey,38,Male,Pc,Speedrun,19,50.51,76.19,0,35.27,10-05-2025,Silver,Ads,Multiplayer,Bronze,6511
73e4f2b3-088b-4ee8-91d5-07b4397080da,Sextonamanda,Clayton63@gmail.com,15-03-2024,Chad,29,Male,Mobile,Speedrun,28,29.49,197.61,5,7.44,20-05-2025,Free,Organic,Co-op,Silver,2718
62106656-577c-4810-aa61-4f531aafa044,Cgonzalez,Joewilliams@gmail.com,01-11-2023,Cook islands,38,Other,Console,Mysticwar,23,19.46,23.04,5,12.57,19-05-2025,Gold,Friend,Solo,Silver,5035
D4101be9-e0aa-445a-a0f7-d6d36452d31b,Breanna95,Newtongavin@yahoo.com,09-07-2024,Sierra leone,27,Male,Pc,Mysticwar,19,28.46,94.78,8,37.67,28-04-2025,Silver,Ads,Multiplayer,Diamond,3333
Cefcc8ff-fbdd-48cd-b813-05509d1574c8,Ofitzgerald,Caindaniel@gmail.com,14-10-2024,Portugal,25,Female,Pc,Speedrun,25,19.31,104.1,7,17.34,11-05-2025,Gold,Social media,Solo,Silver,9032
B134b200-87cb-485c-bbff-d3d5c0eb1300,Paul47,Rpreston@mccoy.com,04-07-2023,Bouvet island (bouvetoya),29,Female,Console,Questraid,16,35.93,94.48,6,51.67,30-04-2025,Platinum,Friend,Multiplayer,Gold,3934
70e38421-8c06-4b77-82a4-bd99849ac6c5,Sarathompson,Pamelacarpenter@yahoo.com,23-04-2024,Malaysia,26,Other,Pc,Battlezone,27,30.56,84.7,6,61.88,09-05-2025,Free,Social media,Multiplayer,Bronze,2088
8ff03e10-560d-495d-88f7-a5bcb0477bd8,Bradleychen,Garrett77@garner.com,29-11-2024,Czech republic,31,Male,Mobile,Questraid,25,37.29,27.34,2,5.6,07-05-2025,Free,Ads,Multiplayer,Bronze,8304
Bfcdf31e-29ed-48e9-b281-58bae728305e,Amy55,Miadaniel@hotmail.com,11-05-2024,South georgia and the south sandwich islands,39,Other,Pc,Battlezone,17,28.54,135.29,4,49.35,26-04-2025,Free,Organic,Solo,Gold,2058
Ec6397ea-6e5e-4f8d-86fc-846e0e523f6c,Pmendoza,Eclay@gmail.com,23-09-2024,Palau,26,Male,Mobile,Speedrun,17,27.56,101.76,4,46.69,09-05-2025,Free,Friend,Co-op,Silver,8209
5b08df6f-bb24-43d1-b494-78a195daf1de,Fpacheco,Henrylester@gmail.com,09-09-2024,Ireland,14,Female,Console,Mysticwar,15,30.21,15,5,5.24,12-05-2025,Silver,Friend,Multiplayer,Bronze,6772
Fdfd27d2-4c3a-4109-9081-6c47e974ef1f,Andre33,Nicholas88@jones-hull.org,04-07-2024,Northern mariana islands,19,Male,Pc,Questraid,14,9.15,0.51,4,34.53,04-05-2025,Silver,Social media,Co-op,Gold,1612
6c9306f1-77ac-48d1-9f58-94737d19f3cb,Davisphilip,Mary63@hotmail.com,03-10-2024,Swaziland,13,Female,Pc,Questraid,19,39.73,85.13,5,69.82,16-05-2025,Free,Organic,Co-op,Gold,4880
625a6062-0166-4dbb-aecd-1793b152269b,James45,Kellerryan@yahoo.com,10-10-2023,United kingdom,33,Female,Pc,Battlezone,12,18.9,53.32,4,124.19,25-04-2025,Free,Ads,Solo,Diamond,1124
2dc058ca-fd25-4326-a59f-c23e7e998da3,William84,Hickschristopher@hotmail.com,15-01-2025,Guyana,44,Female,Console,Speedrun,21,47.57,28.82,4,15.98,27-04-2025,Gold,Ads,Solo,Bronze,5847
Cf5aabc5-8951-4ab5-b125-7927e32710b5,Jdyer,Jacquelinemills@singh.net,22-05-2023,Heard island and mcdonald islands,17,Female,Console,Questraid,20,31.15,109.08,4,15.7,13-05-2025,Platinum,Organic,Solo,Platinum,2934
7ef94be5-a0da-4eff-bb93-bf16fc821374,Juanboyd,Perezjennifer@blackburn-sanchez.com,17-12-2024,Belarus,40,Male,Console,Mysticwar,22,22.9,115.6,5,15.34,29-04-2025,Platinum,Ads,Solo,Bronze,2410
84edd5cd-53c6-4746-8139-60db5d027893,Melissa90,Brittanydyer@murphy.com,17-02-2025,Bangladesh,23,Other,Mobile,Speedrun,19,39.25,74.89,6,30.51,09-05-2025,Free,Ads,Solo,Bronze,1022
44b8f1fd-5819-44cc-b0a8-3a00156fb3b4,Brownshannon,Butlerrandall@jones-hopkins.com,14-11-2023,San marino,47,Male,Pc,Battlezone,22,30.29,93.95,3,97.97,20-05-2025,Gold,Organic,Multiplayer,Platinum,365
E254e39b-da85-47b8-b3f0-e24dfeccb264,Megan67,Lisa08@stephens.com,27-05-2023,Haiti,25,Other,Mobile,Mysticwar,26,24.18,86.13,7,1.88,19-05-2025,Gold,Ads,Co-op,Bronze,4109
414a51e0-7f74-4928-a1d6-7f29fb31c593,Evasquez,Mcknightbradley@gmail.com,06-06-2023,Bulgaria,39,Female,Pc,Battlezone,23,32.57,93.91,2,65.54,28-04-2025,Free,Ads,Multiplayer,Diamond,2121
B0b20364-6876-4eee-a7bf-d0a5b81e07cd,David93,Smithcameron@yahoo.com,03-05-2024,Lithuania,13,Female,Console,Battlezone,13,45.51,147.66,6,22.03,24-04-2025,Platinum,Organic,Multiplayer,Gold,8459
9cdc0fd0-57a6-49ba-820b-9fa600ab1b4c,Vanessa87,Irichardson@johnson.com,04-11-2023,Kyrgyz republic,21,Female,Console,Mysticwar,19,25.43,78.96,6,32.65,03-05-2025,Platinum,Social media,Co-op,Bronze,6753
07a72af0-c80c-4294-8fc4-ea694bfc9214,Janetmullins,Wallacejohn@robertson-gonzalez.com,29-08-2024,Honduras,48,Female,Console,Mysticwar,23,32.66,93.16,8,49.81,26-04-2025,Silver,Social media,Multiplayer,Bronze,4683
75260fa3-d4c4-4bd9-8a19-3a058df8e5a8,Helen01,Crystal92@yahoo.com,30-05-2023,Switzerland,18,Male,Console,Speedrun,24,37.56,85,4,20.37,07-05-2025,Silver,Ads,Multiplayer,Platinum,8289
20a028a9-a87b-4144-aa3c-5e80271964fd,Randolphlaura,Rebecca30@hughes.org,11-02-2024,Norway,23,Male,Mobile,Battlezone,19,29.1,91.15,3,21.8,19-05-2025,Gold,Ads,Multiplayer,Silver,889
C7c5f9dc-b349-4078-8a52-089e329bdf6d,Vincent59,Vgutierrez@gmail.com,09-02-2025,Malawi,46,Female,Mobile,Battlezone,30,27.91,74.73,1,42.34,06-05-2025,Platinum,Organic,Co-op,Bronze,9387
94a1ac55-669f-4b61-81e6-d4b5b559e133,Hillanna,Hoganbrandi@gmail.com,14-09-2023,Djibouti,18,Male,Mobile,Questraid,11,17.22,117.98,5,37.2,09-05-2025,Gold,Organic,Solo,Diamond,9245
8f1f263d-f1d9-49fa-ac0b-9402b9e06ef4,Newmanwilliam,Rbrown@yahoo.com,16-10-2024,Fiji,48,Other,Pc,Questraid,19,38.89,20.68,8,54.95,19-05-2025,Gold,Friend,Solo,Gold,5183
18c66abf-9b15-435f-86fb-a6c130b38287,Turnerjonathan,Johnsonbenjamin@yahoo.com,01-06-2024,Samoa,15,Other,Mobile,Battlezone,24,20.99,191.93,5,50.62,08-05-2025,Platinum,Ads,Solo,Silver,6554
83b31c29-4af1-499a-b47b-f1271dcbf331,Brownsummer,Nicholas33@wyatt.com,06-06-2024,Palau,40,Other,Pc,Battlezone,21,35.86,135.36,6,3.39,01-05-2025,Platinum,Organic,Co-op,Silver,4191
7c54707c-377f-4bab-8b9c-972b1409ab43,Rcraig,Evansricardo@gmail.com,08-01-2024,Ethiopia,18,Male,Mobile,Speedrun,13,35.03,16.95,6,33.11,20-05-2025,Free,Friend,Multiplayer,Diamond,3505
80e930bc-98a4-44ed-a852-39f5e18640b3,Lisa38,Sotomiranda@johnson.com,28-03-2025,Kenya,20,Male,Pc,Mysticwar,23,27.27,131.85,7,10.41,10-05-2025,Gold,Organic,Solo,Diamond,6642
Bff5f6da-c7e9-41ec-b5ca-f05fed81ea66,Raven93,Aholmes@yahoo.com,18-06-2024,Iceland,36,Male,Mobile,Speedrun,14,35.71,149.47,5,15.75,10-05-2025,Gold,Ads,Multiplayer,Gold,4682
9eb8ad33-f0cc-469b-880d-04873e13cecb,Montgomerycatherine,Cruzsusan@hotmail.com,27-09-2023,Spain,27,Male,Pc,Battlezone,30,40.92,117.72,7,44,24-04-2025,Gold,Ads,Solo,Platinum,1099
28619ca4-8a9d-4696-8fbb-4611a7adb29e,Kgreen,Ylee@gmail.com,02-08-2024,Belgium,40,Other,Console,Battlezone,25,51.72,138.6,2,121.31,05-05-2025,Gold,Ads,Multiplayer,Gold,6834
140f4fde-658a-493a-a04d-edc56299bab3,Sheppardedward,Andrewli@carpenter.com,16-10-2024,Barbados,21,Other,Console,Mysticwar,14,24.29,78.04,4,6.18,11-05-2025,Free,Organic,Solo,Gold,6021
8d6a956d-0e2a-4a26-84df-e8d71e41b215,Josemoon,Bowmantammy@gmail.com,07-02-2024,Peru,45,Female,Console,Speedrun,12,17.13,183.27,5,53.74,14-05-2025,Free,Social media,Solo,Platinum,2814
D74a69fb-fdb4-4919-bd52-ae57e919d9e3,Isaacperez,Kelly20@gmail.com,03-03-2024,South georgia and the south sandwich islands,40,Female,Console,Mysticwar,18,33.35,136.92,11,399.76,07-05-2025,Free,Organic,Solo,Bronze,8368
4dbfdef0-0632-4052-b2f1-15f9cdea2689,Shaunturner,Gibsonbryan@roberts.com,22-03-2025,Oman,22,Other,Mobile,Questraid,24,28.67,135.14,3,19.28,06-05-2025,Free,Friend,Multiplayer,Bronze,6264
7f1f6633-3f01-46ae-a88f-62c1ad1c017c,Veronica43,Spearsangelica@yahoo.com,28-10-2023,Heard island and mcdonald islands,37,Female,Mobile,Speedrun,21,26.03,128.24,5,0.89,17-05-2025,Free,Social media,Solo,Silver,5146
0547603a-ad77-48c1-93fa-e420196592d4,Melissa40,Harrisrobert@garcia-schultz.com,01-07-2024,Equatorial guinea,16,Female,Mobile,Mysticwar,12,22.46,62.21,6,79.81,09-05-2025,Platinum,Social media,Solo,Platinum,1174
B10aee56-191a-42d6-a671-ab10d6801edf,Travis01,Ikim@gmail.com,03-04-2025,San marino,43,Other,Console,Mysticwar,16,30.82,53.21,6,59.52,03-05-2025,Platinum,Ads,Co-op,Bronze,4945
42e71f6c-9085-48be-adaa-2e0d24e92705,Amanda92,Courtneysmith@dixon.info,01-06-2023,Martinique,25,Male,Mobile,Battlezone,15,13.82,59.98,7,52.41,13-05-2025,Silver,Social media,Multiplayer,Bronze,899
8114fcd4-b3da-4164-84eb-7e43f6a8cac6,Clarkjohn,Cyoung@gmail.com,28-02-2024,Puerto rico,38,Male,Mobile,Battlezone,24,36.76,124.11,4,10.72,13-05-2025,Free,Friend,Solo,Silver,5982
E705b54a-0baa-4e6b-9a3b-49d4516a3190,Xcooke,Brittany39@yahoo.com,24-07-2023,Grenada,47,Other,Console,Battlezone,16,29.42,93.74,6,24.8,08-05-2025,Platinum,Friend,Co-op,Diamond,5363
F18ebd33-0376-4336-abd4-0a0780bb7b99,Amason,Xlopez@gmail.com,27-02-2025,Togo,19,Other,Mobile,Questraid,18,21.66,134.6,3,11.51,27-04-2025,Free,Ads,Solo,Gold,2442
6f7718a5-b25e-4eff-a58b-bad95dd3b379,Jasonnunez,Elizabethwalker@cummings-edwards.com,30-03-2025,Moldova,14,Female,Mobile,Questraid,18,41.93,19.67,9,61.08,25-04-2025,Silver,Ads,Multiplayer,Platinum,6233
499eec04-53f4-4c1c-9d7e-353a586f6876,Vtaylor,Cohenjustin@marquez.com,02-07-2023,Norfolk island,21,Other,Console,Battlezone,23,43.5,104.12,4,15.64,02-05-2025,Free,Friend,Solo,Gold,3720
Fc5c57db-2e91-4a09-bb3d-644d5e257eb9,Cgray,Courtneykaufman@gmail.com,11-10-2024,Nauru,29,Female,Pc,Speedrun,25,20.44,89.11,3,7.01,21-05-2025,Platinum,Friend,Solo,Bronze,2197
D98412c9-4de9-4757-9137-d8912dfa877a,Paynebrad,Joseph38@wagner.com,12-05-2025,Benin,33,Other,Mobile,Mysticwar,22,17.17,79.32,4,0.78,15-05-2025,Silver,Social media,Multiplayer,Gold,7137
7599a053-5e52-4a92-9d03-d7dfc10cc43b,Kellerthomas,Jonesnatasha@fisher.com,19-01-2024,Malawi,41,Female,Pc,Mysticwar,16,28.57,114.47,7,126.21,13-05-2025,Silver,Social media,Solo,Bronze,8303
Aa5bbc75-59b4-40d7-a0ba-26fd8c2cf254,Johnhall,Juancarr@gmail.com,11-08-2023,Brunei darussalam,44,Female,Mobile,Speedrun,20,31.39,140.78,7,59.24,16-05-2025,Free,Organic,Co-op,Gold,1499
5db56cb2-bcd7-462f-82fc-d3b407b52f9c,Rbailey,Nicholasmoore@hughes-newton.net,17-02-2025,Romania,28,Female,Pc,Mysticwar,23,28.21,71.21,7,23.87,26-04-2025,Gold,Ads,Multiplayer,Bronze,5282
Dc1366eb-3ec2-40c6-a4e4-da70c939069d,Brussell,Aellis@gmail.com,29-03-2025,United kingdom,48,Other,Console,Mysticwar,23,31.46,99.27,9,115.15,03-05-2025,Silver,Organic,Multiplayer,Platinum,4180
56ced259-7e69-4de0-b242-8209b4359078,Ismith,Marcusyoung@yahoo.com,13-02-2024,Iraq,20,Female,Pc,Questraid,18,22.59,67.32,5,170.87,19-05-2025,Platinum,Ads,Multiplayer,Bronze,4751
12f14c26-8a14-459f-9ce0-5699b0da1d0c,Bentleylinda,Amanda03@johnston.net,19-09-2024,Algeria,33,Male,Pc,Speedrun,28,21.19,71.67,7,77.45,28-04-2025,Gold,Social media,Co-op,Silver,5835
F91dc931-0c54-49ff-b70d-d09046ed36f5,Hectorscott,Justin20@hotmail.com,27-09-2023,Saint kitts and nevis,19,Other,Mobile,Mysticwar,26,40.04,149.85,5,69.15,15-05-2025,Platinum,Organic,Co-op,Bronze,5933
E976bf82-a263-4f25-b968-e38b051ce30d,Mindy49,Rebecca15@parrish.com,06-08-2023,Croatia,25,Other,Console,Speedrun,19,44.18,121.92,4,12.48,30-04-2025,Gold,Friend,Multiplayer,Platinum,1324
13eb49b6-26a2-4855-ab33-4abc5ba47fef,Kathy55,Aaron20@taylor.info,13-01-2024,Mozambique,33,Female,Console,Mysticwar,14,19.57,4.39,7,5.86,18-05-2025,Free,Ads,Multiplayer,Diamond,1511
993b0cd4-a78d-468d-9b2a-916d6d608c28,Ashleykelly,Jasonhorn@gmail.com,14-12-2023,Liberia,17,Other,Pc,Questraid,26,18.09,137.97,4,8.51,10-05-2025,Free,Friend,Multiplayer,Diamond,3435
46cfeccd-e4df-47fe-b7af-81ec2cca35eb,Paul67,Williamwagner@rhodes-bishop.com,06-12-2024,Mayotte,17,Female,Console,Speedrun,18,31.24,100.71,8,162.55,14-05-2025,Gold,Ads,Co-op,Gold,733
4003f854-6fdb-4017-8b6a-bb9c68835157,Karen00,Danabrown@oliver-lee.net,22-08-2024,El salvador,40,Other,Mobile,Questraid,17,21.71,78.19,6,17.53,07-05-2025,Platinum,Social media,Multiplayer,Platinum,8412
37731140-0a4b-4bd1-8f3b-b7fee8c8b20b,Jdennis,Loricooley@harris.info,06-06-2023,Mauritania,45,Male,Console,Questraid,28,45.35,109.98,2,14.58,26-04-2025,Free,Social media,Multiplayer,Platinum,2945
56828074-7d8e-4e18-8fe0-b54b5184f4a1,Escobartiffany,Ronald33@gmail.com,30-04-2024,Hong kong,16,Male,Console,Questraid,17,19.26,93.34,2,42.9,13-05-2025,Silver,Ads,Solo,Platinum,454
398f9bfc-b70b-4e72-8f5b-5d063915b38a,Angel34,Mackenzie58@gmail.com,04-08-2023,Dominican republic,32,Female,Pc,Mysticwar,24,29.39,82.59,3,17.18,20-05-2025,Silver,Social media,Solo,Diamond,7958
Eb1ed140-c178-4b5f-9364-93a648552a80,Rrodriguez,James04@hernandez.com,19-02-2024,Rwanda,49,Other,Mobile,Questraid,17,16.53,125.63,5,36.35,20-05-2025,Gold,Ads,Solo,Bronze,9865
207f0f36-5dbb-4922-a9bc-58c374337579,Jane19,Navarrodavid@townsend-barnes.com,07-12-2023,Taiwan,48,Female,Console,Mysticwar,18,24.15,174.98,7,64.04,14-05-2025,Gold,Friend,Co-op,Bronze,7676
C46975e9-61a1-4514-ba93-ebda7b9a8bc4,Whitesheena,Alexiswood@khan.com,08-03-2024,Vanuatu,49,Other,Pc,Mysticwar,19,28.44,75.99,7,6.6,27-04-2025,Free,Friend,Multiplayer,Silver,1886
33d704ab-5817-4652-bdc8-4d8f98086a62,Amyjones,Hernandezisaac@ward.com,18-05-2024,Luxembourg,21,Male,Console,Battlezone,13,8.41,203.52,4,58.53,05-05-2025,Silver,Friend,Multiplayer,Gold,9949
78010410-8339-47d3-93f1-9d9188cc18b7,Ybenjamin,Cassandragonzalez@walton.com,22-05-2024,Guadeloupe,47,Male,Console,Mysticwar,23,22.89,69.39,2,40.1,30-04-2025,Silver,Friend,Solo,Platinum,2177
7d76933e-f318-4fb8-a00b-71d212bd22b2,Eric97,Sheilacox@yahoo.com,28-07-2023,Tanzania,44,Other,Console,Battlezone,20,28.17,91,3,15.23,10-05-2025,Silver,Friend,Co-op,Platinum,7959
5057449f-4121-47ce-8eeb-4ffbc8923068,Jonathonchavez,Hunterperez@gmail.com,21-03-2024,Lesotho,45,Male,Mobile,Questraid,26,23.33,140.62,2,47.4,07-05-2025,Silver,Friend,Solo,Bronze,8185
8b6dd236-16c0-48b5-a48f-2549e0267f45,Franklin00,Frenchgregory@gmail.com,10-06-2023,Saint vincent and the grenadines,39,Male,Mobile,Speedrun,18,30.53,127.39,5,127.54,20-05-2025,Platinum,Organic,Co-op,Diamond,311
C6d4330c-e0ad-4097-91c1-47728c9fcb47,Willisrichard,Eharris@gmail.com,23-12-2024,Bangladesh,45,Female,Pc,Mysticwar,23,28.32,163.78,5,17.97,04-05-2025,Silver,Organic,Co-op,Platinum,639
6ed0228e-ea1f-4e86-9ecc-bcc4d52bbca5,Nmorgan,Kruegerluis@johnson-miller.com,24-11-2024,Guyana,48,Female,Console,Battlezone,15,54.74,8.16,8,48.93,03-05-2025,Free,Friend,Solo,Gold,2974
1a462154-8561-4d8a-9bc8-f585fd8e8834,Danajohnson,Bennettkatherine@gmail.com,27-12-2024,Tunisia,36,Other,Console,Mysticwar,19,33.6,82.21,1,13.44,01-05-2025,Platinum,Friend,Multiplayer,Diamond,5807
01c1627f-c194-4127-9717-7396a5aa699a,Ycooke,Jonathanrobertson@park-webb.com,14-06-2023,Northern mariana islands,29,Male,Console,Questraid,27,22.01,88.97,4,36.72,19-05-2025,Free,Ads,Co-op,Platinum,8474
41cfd765-2595-45aa-b27f-33420938cdf9,Ccole,Raymondallison@schaefer.info,20-02-2024,Netherlands antilles,23,Other,Pc,Questraid,19,19.65,189.17,3,53.45,14-05-2025,Gold,Organic,Co-op,Bronze,7935
82fff499-63cb-4b06-94c1-d9d0f000ebb6,Gregoryadams,Hpoole@hotmail.com,19-12-2023,Austria,46,Female,Pc,Mysticwar,25,39.68,126.28,7,87.3,23-04-2025,Silver,Ads,Co-op,Platinum,2939
C076d76c-2238-4cc6-b4a6-675c3a569998,Fhunter,Delacruzeric@joseph-church.com,17-02-2024,Philippines,30,Male,Console,Questraid,26,18.59,21.45,4,53.59,16-05-2025,Free,Friend,Co-op,Gold,9383
75b33a31-e1de-4cc0-916f-7d9ba69dad2a,Christopherruiz,Hilljillian@hotmail.com,09-01-2025,Italy,33,Female,Mobile,Speedrun,19,37.09,126.74,4,194.13,14-05-2025,Free,Organic,Multiplayer,Bronze,5686
213a2917-9324-4a26-837c-51778207adb8,Johnpineda,Evananderson@barry-dawson.biz,07-02-2025,Canada,31,Other,Console,Mysticwar,20,45.15,159.23,4,52.74,27-04-2025,Free,Social media,Co-op,Platinum,3363
60e25055-31c3-4d39-b701-35ce4c92d8c8,Andersonrobert,Onealalexa@hotmail.com,17-12-2023,Oman,47,Female,Pc,Battlezone,18,37.34,87.59,7,17.83,06-05-2025,Platinum,Ads,Multiplayer,Platinum,5760
608d3b3a-aac1-4322-b390-b64c2a5f8ab5,Evan41,Bsims@boone.org,17-12-2024,Falkland islands (malvinas),31,Female,Console,Questraid,20,39.54,61.08,2,104.44,26-04-2025,Gold,Friend,Multiplayer,Silver,3790
484b089a-e9dd-4f0e-9555-0d29eea5a2d5,Livingstonjoseph,Nhickman@gmail.com,09-12-2023,Brunei darussalam,46,Female,Console,Battlezone,27,34.21,109.13,7,6.34,09-05-2025,Free,Friend,Co-op,Diamond,4740
D9f31f68-722d-4b70-8227-b0faeca47f03,Brandall,Orobinson@yahoo.com,09-01-2025,Mozambique,15,Other,Pc,Questraid,19,35.04,72.86,6,35.65,11-05-2025,Gold,Friend,Solo,Silver,731
2d4f2ea9-9c0f-44eb-bd1e-dd87fdb47f97,Yjefferson,Christopher76@gmail.com,26-02-2025,Panama,38,Female,Console,Mysticwar,26,17.65,115.61,8,30.39,15-05-2025,Platinum,Friend,Solo,Platinum,5542
C7df3a9d-06cb-4bb6-a9f6-eff1dbf1c23d,Brenda66,Pamelahamilton@bishop.net,09-05-2025,Peru,39,Male,Pc,Speedrun,19,48.15,112.99,7,40.87,01-05-2025,Platinum,Friend,Multiplayer,Silver,7880
